Date,Open,High,Low,Close,Adj Close,Volume
2022-08-03,7625.0,7625.0,7575.0,7625.0,741.114.453.125,60170600
2022-08-04,7675.0,7800.0,7650.0,7800.0,758.123.583.984.375,164221000
2022-08-05,7825.0,7875.0,7725.0,7875.0,76.541.328.125,118734200
2022-08-08,7875.0,7925.0,7750.0,7875.0,76.541.328.125,84328900
2022-08-09,7875.0,7975.0,7875.0,7900.0,7.678.431.640.625,92875800
2022-08-10,7800.0,7900.0,7725.0,7900.0,7.678.431.640.625,104376300
2022-08-11,7850.0,7950.0,7825.0,7950.0,772.702.880.859.375,73204700
2022-08-12,7925.0,7975.0,7850.0,7925.0,770.273.046.875,59381200
2022-08-15,7950.0,7975.0,7900.0,7950.0,772.702.880.859.375,81411000
2022-08-16,7950.0,7975.0,7850.0,7975.0,7.751.328.125,83556700
2022-08-18,7900.0,8025.0,7875.0,8000.0,7.775.626.953.125,86136900
2022-08-19,8050.0,8050.0,7900.0,7900.0,7.678.431.640.625,58194900
2022-08-22,7850.0,8000.0,7825.0,8000.0,7.775.626.953.125,97293300
2022-08-23,8000.0,8000.0,7900.0,7900.0,7.678.431.640.625,71671800
2022-08-24,7950.0,8025.0,7900.0,7950.0,772.702.880.859.375,108892400
2022-08-25,8000.0,8100.0,7900.0,8075.0,78.485.234.375,99503500
2022-08-26,8025.0,8125.0,8000.0,8000.0,7.775.626.953.125,80472400
2022-08-29,8000.0,8150.0,7950.0,8150.0,792.142.041.015.625,57762100
2022-08-30,8100.0,8275.0,8075.0,8175.0,794.571.826.171.875,124467000
2022-08-31,8075.0,8225.0,8050.0,8200.0,7.970.017.578.125,137659900
2022-09-01,8150.0,8250.0,8125.0,8150.0,792.142.041.015.625,74960800
2022-09-02,8150.0,8225.0,8150.0,8225.0,799.431.689.453.125,71430600
2022-09-05,8225.0,8300.0,8200.0,8275.0,80.429.140.625,62906000
2022-09-06,8300.0,8350.0,8250.0,8275.0,80.429.140.625,67079900
2022-09-07,8250.0,8375.0,8250.0,8375.0,8.140.109.375,117931700
2022-09-08,8400.0,8500.0,8350.0,8350.0,8.115.810.546.875,132777400
2022-09-09,8500.0,8500.0,8275.0,8375.0,8.140.109.375,91234600
2022-09-12,8325.0,8425.0,8325.0,8375.0,8.140.109.375,52395300
2022-09-13,8375.0,8575.0,8375.0,8525.0,828.590.234.375,124485200
2022-09-14,8375.0,8650.0,8375.0,8500.0,8.261.603.515.625,116642400
2022-09-15,8500.0,8875.0,8500.0,8750.0,8.504.591.796.875,190404800
2022-09-16,8700.0,8725.0,8450.0,8450.0,8.213.005.859.375,363127600
2022-09-19,8475.0,8750.0,8450.0,8650.0,84.073.974.609.375,102530600
2022-09-20,8550.0,8650.0,8550.0,8550.0,8.310.201.171.875,89238400
2022-09-21,8525.0,8600.0,8425.0,8475.0,82.373.056.640.625,90933700
2022-09-22,8375.0,8525.0,8375.0,8475.0,82.373.056.640.625,61908500
2022-09-23,8375.0,8475.0,8375.0,8375.0,8.140.109.375,60567600
2022-09-26,8200.0,8500.0,8200.0,8425.0,818.870.703.125,106228200
2022-09-27,8375.0,8450.0,8300.0,8300.0,8.067.212.890.625,89567100
2022-09-28,8250.0,8425.0,8250.0,8325.0,809.151.171.875,89153400
2022-09-29,8325.0,8450.0,8325.0,8375.0,8.140.109.375,62643700
2022-09-30,8375.0,8575.0,8275.0,8550.0,8.310.201.171.875,176524800
2022-10-03,8450.0,8525.0,8450.0,8500.0,8.261.603.515.625,115079600
2022-10-04,8525.0,8625.0,8525.0,8550.0,8.310.201.171.875,80524500
2022-10-05,8525.0,8550.0,8425.0,8450.0,8.213.005.859.375,63788000
2022-10-06,8475.0,8500.0,8425.0,8425.0,818.870.703.125,43967400
2022-10-07,8325.0,8375.0,8200.0,8200.0,7.970.017.578.125,112043400
2022-10-10,8150.0,8375.0,8125.0,8300.0,8.067.212.890.625,80238200
2022-10-11,8200.0,8300.0,8150.0,8250.0,8.018.615.234.375,64060000
2022-10-12,8200.0,8325.0,8175.0,8325.0,809.151.171.875,47569700
2022-10-13,8275.0,8375.0,8275.0,8275.0,80.429.140.625,62282800
2022-10-14,8300.0,8350.0,8250.0,8250.0,8.018.615.234.375,70642900
2022-10-17,8250.0,8300.0,8175.0,8250.0,8.018.615.234.375,56387500
2022-10-18,8275.0,8475.0,8250.0,8300.0,8.067.212.890.625,85665300
2022-10-19,8250.0,8350.0,8225.0,8275.0,80.429.140.625,66753500
2022-10-20,8250.0,8500.0,8250.0,8500.0,8.261.603.515.625,91812300
2022-10-21,8450.0,8725.0,8450.0,8650.0,84.073.974.609.375,122777800
2022-10-24,8750.0,8900.0,8725.0,8900.0,8.650.384.765.625,89416500
2022-10-25,8825.0,8875.0,8700.0,8700.0,8.455.994.140.625,84696300
2022-10-26,8625.0,8650.0,8550.0,8550.0,8.310.201.171.875,98962100
2022-10-27,8550.0,8700.0,8550.0,8700.0,8.455.994.140.625,77003400
2022-10-28,8650.0,8750.0,8650.0,8750.0,8.504.591.796.875,84980600
2022-10-31,8850.0,8850.0,8775.0,8800.0,8.553.189.453.125,138922800
2022-11-01,9000.0,9000.0,8725.0,8800.0,8.553.189.453.125,118118400
2022-11-02,8800.0,8825.0,8725.0,8750.0,8.504.591.796.875,68323600
2022-11-03,8700.0,8825.0,8700.0,8800.0,8.553.189.453.125,81856300
2022-11-04,8775.0,8800.0,8675.0,8775.0,85.288.916.015.625,84458300
2022-11-07,8725.0,8850.0,8675.0,8850.0,86.017.880.859.375,94794000
2022-11-08,8850.0,8875.0,8725.0,8750.0,8.504.591.796.875,42525500
2022-11-09,8675.0,8875.0,8675.0,8875.0,86.260.859.375,96599500
2022-11-10,8725.0,8800.0,8725.0,8800.0,8.553.189.453.125,89463000
2022-11-11,8900.0,8925.0,8825.0,8850.0,86.017.880.859.375,59597900
2022-11-14,8875.0,8900.0,8750.0,8750.0,8.504.591.796.875,49208200
2022-11-15,8775.0,8850.0,8750.0,8800.0,8.553.189.453.125,59092900
2022-11-16,8625.0,8675.0,8550.0,8600.0,8.358.798.828.125,143424800
2022-11-17,8625.0,8825.0,8600.0,8725.0,848.029.296.875,72679800
2022-11-18,8725.0,8900.0,8725.0,8825.0,857.748.828.125,83556900
2022-11-21,8875.0,8900.0,8725.0,8725.0,848.029.296.875,35901000
2022-11-22,8900.0,8950.0,8850.0,8900.0,8.650.384.765.625,84684200
2022-11-23,8900.0,8975.0,8875.0,8875.0,86.260.859.375,84642100
2022-11-24,8975.0,9000.0,8950.0,9000.0,8.747.580.078.125,53520800
2022-11-25,9000.0,9000.0,8900.0,8975.0,872.328.125,75048300
2022-11-28,9050.0,9100.0,8975.0,9025.0,87.718.798.828.125,96209700
2022-11-29,8975.0,9075.0,8925.0,8975.0,872.328.125,91562100
2022-11-30,8875.0,9400.0,8850.0,9300.0,9.039.166.015.625,644359600
2022-12-01,9275.0,9350.0,9000.0,9000.0,8.747.580.078.125,155775400
2022-12-02,8900.0,8975.0,8900.0,8900.0,868.415.625,130982100
2022-12-05,8800.0,8900.0,8775.0,8775.0,85.621.884.765.625,114656300
2022-12-06,8725.0,8750.0,8575.0,8675.0,846.461.328.125,180553800
2022-12-07,8500.0,8575.0,8450.0,8450.0,82.450.703.125,229308700
2022-12-08,8375.0,8575.0,8350.0,8500.0,8.293.857.421.875,172590100
2022-12-09,8500.0,8600.0,8450.0,8575.0,83.670.390.625,90851300
2022-12-12,8525.0,8700.0,8475.0,8700.0,84.890.078.125,102851800
2022-12-13,8625.0,8700.0,8550.0,8700.0,84.890.078.125,104580200
2022-12-14,8600.0,8700.0,8525.0,8625.0,8.415.826.171.875,118164300
2022-12-15,8575.0,8600.0,8500.0,8500.0,8.293.857.421.875,113255700
2022-12-16,8425.0,8650.0,8400.0,8600.0,83.914.326.171.875,181516700
2022-12-19,8650.0,8700.0,8600.0,8650.0,84.402.197.265.625,67482900
2022-12-20,8550.0,8650.0,8550.0,8575.0,83.670.390.625,41243700
2022-12-21,8600.0,8700.0,8575.0,8675.0,846.461.328.125,33617700
2022-12-22,8650.0,8675.0,8575.0,8575.0,83.670.390.625,59591500
2022-12-23,8525.0,8575.0,8500.0,8500.0,8.293.857.421.875,47393000
2022-12-26,8500.0,8625.0,8500.0,8575.0,83.670.390.625,20495900
2022-12-27,8600.0,8650.0,8575.0,8600.0,83.914.326.171.875,27193800
2022-12-28,8650.0,8650.0,8550.0,8650.0,84.402.197.265.625,40420200
2022-12-29,8525.0,8600.0,8500.0,8575.0,83.670.390.625,47020900
2022-12-30,8575.0,8650.0,8550.0,8550.0,83.426.455.078.125,44681400
2023-01-02,8575.0,8600.0,8500.0,8550.0,83.426.455.078.125,10653900
2023-01-03,8550.0,8600.0,8525.0,8550.0,83.426.455.078.125,27399100
2023-01-04,8525.0,8575.0,8350.0,8350.0,814.749.560.546.875,90918800
2023-01-05,8350.0,8375.0,8150.0,8250.0,804.992.041.015.625,128838500
2023-01-06,8100.0,8325.0,8100.0,8300.0,80.987.080.078.125,69286600
2023-01-09,8325.0,8450.0,8325.0,8450.0,82.450.703.125,86916900
2023-01-10,8400.0,8425.0,8150.0,8175.0,79.767.392.578.125,101759100
2023-01-11,8050.0,8150.0,8000.0,8125.0,79.279.521.484.375,96069100
2023-01-12,8150.0,8275.0,8125.0,8175.0,79.767.392.578.125,103804600
2023-01-13,8150.0,8175.0,8025.0,8050.0,785.477.099.609.375,119748200
2023-01-16,8050.0,8200.0,8050.0,8150.0,795.234.619.140.625,105710700
2023-01-17,8175.0,8375.0,8150.0,8325.0,81.231.015.625,88695900
2023-01-18,8200.0,8325.0,8175.0,8300.0,80.987.080.078.125,96814600
2023-01-19,8350.0,8350.0,8250.0,8325.0,81.231.015.625,66391800
2023-01-20,8275.0,8325.0,8250.0,8300.0,80.987.080.078.125,96859500
2023-01-24,8300.0,8350.0,8225.0,8225.0,802.552.734.375,42474500
2023-01-25,8300.0,8300.0,8200.0,8200.0,800.113.330.078.125,66124500
2023-01-26,8225.0,8475.0,8225.0,8475.0,82.694.638.671.875,77582300
2023-01-27,8700.0,8850.0,8550.0,8700.0,84.890.078.125,196804700
2023-01-30,8725.0,8775.0,8575.0,8700.0,84.890.078.125,68544300
2023-01-31,8625.0,8675.0,8475.0,8475.0,82.694.638.671.875,200589000
2023-02-01,8575.0,8575.0,8450.0,8500.0,8.293.857.421.875,77396200
2023-02-02,8425.0,8525.0,8400.0,8450.0,82.450.703.125,99109500
2023-02-03,8550.0,8700.0,8500.0,8700.0,84.890.078.125,71716700
2023-02-06,8750.0,8750.0,8650.0,8725.0,85.134.013.671.875,117757700
2023-02-07,8775.0,8850.0,8750.0,8850.0,86.353.701.171.875,116014700
2023-02-08,8825.0,8850.0,8800.0,8825.0,86.109.755.859.375,54495500
2023-02-09,8825.0,8900.0,8800.0,8900.0,868.415.625,72381700
2023-02-10,8875.0,8900.0,8700.0,8825.0,86.109.755.859.375,62060900
2023-02-13,8875.0,8900.0,8775.0,8875.0,8.659.763.671.875,63775000
2023-02-14,8850.0,8950.0,8825.0,8950.0,87.329.443.359.375,81678200
2023-02-15,8875.0,8900.0,8750.0,8875.0,8.659.763.671.875,38037000
2023-02-16,8825.0,8850.0,8700.0,8700.0,84.890.078.125,66040400
2023-02-17,8775.0,8850.0,8725.0,8725.0,85.134.013.671.875,43588900
2023-02-20,8725.0,8825.0,8700.0,8750.0,85.377.939.453.125,40077000
2023-02-21,8775.0,8800.0,8700.0,8700.0,84.890.078.125,25390500
2023-02-22,8700.0,8750.0,8625.0,8675.0,846.461.328.125,38671900
2023-02-23,8625.0,8750.0,8625.0,8725.0,85.134.013.671.875,53412300
2023-02-24,8775.0,8850.0,8675.0,8675.0,846.461.328.125,44123400
2023-02-27,8675.0,8775.0,8650.0,8775.0,85.621.884.765.625,59983900
2023-02-28,8775.0,8775.0,8675.0,8750.0,85.377.939.453.125,106349400
2023-03-01,8725.0,8750.0,8600.0,8600.0,83.914.326.171.875,67034700
2023-03-02,8600.0,8700.0,8600.0,8625.0,8.415.826.171.875,56672000
2023-03-03,8650.0,8675.0,8475.0,8475.0,82.694.638.671.875,95376900
2023-03-06,8550.0,8550.0,8400.0,8400.0,8.196.283.203.125,92652000
2023-03-07,8350.0,8475.0,8350.0,8425.0,82.206.767.578.125,106115600
2023-03-08,8400.0,8575.0,8400.0,8575.0,83.670.390.625,79350900
2023-03-09,8650.0,8650.0,8550.0,8575.0,83.670.390.625,54201400
2023-03-10,8500.0,8550.0,8450.0,8450.0,82.450.703.125,59580100
2023-03-13,8450.0,8625.0,8450.0,8550.0,83.426.455.078.125,82077700
2023-03-14,8425.0,8475.0,8325.0,8325.0,81.231.015.625,90495300
2023-03-15,8450.0,8475.0,8325.0,8325.0,81.231.015.625,86747400
2023-03-16,8300.0,8350.0,8250.0,8300.0,80.987.080.078.125,105894000
2023-03-17,8375.0,8450.0,8325.0,8375.0,8.171.888.671.875,198558600
2023-03-20,8400.0,8475.0,8375.0,8400.0,8.196.283.203.125,37277900
2023-03-21,8400.0,8500.0,8375.0,8500.0,8.293.857.421.875,91617400
2023-03-24,8700.0,8825.0,8625.0,8825.0,86.109.755.859.375,145603600
2023-03-27,8825.0,8825.0,8700.0,8700.0,84.890.078.125,110692800
2023-03-28,8800.0,8800.0,8675.0,8675.0,846.461.328.125,98296600
2023-03-29,8675.0,8800.0,8625.0,8800.0,8.758.212.890.625,101068200
2023-03-30,8900.0,8900.0,8800.0,8825.0,878.309.375,118912100
2023-03-31,8825.0,8850.0,8725.0,8750.0,87.084.501.953.125,97146900
2023-04-03,8825.0,8825.0,8750.0,8800.0,8.758.212.890.625,60288900
2023-04-04,8825.0,8825.0,8650.0,8775.0,87.333.310.546.875,60975800
2023-04-05,8775.0,8800.0,8725.0,8725.0,8.683.568.359.375,36922100
2023-04-06,8700.0,8775.0,8700.0,8750.0,87.084.501.953.125,45489400
2023-04-10,8725.0,8800.0,8700.0,8800.0,8.758.212.890.625,32996000
2023-04-11,8825.0,8825.0,8750.0,8825.0,878.309.375,44554300
2023-04-12,8900.0,8900.0,8825.0,8900.0,88.577.373.046.875,91903600
2023-04-13,8950.0,8950.0,8875.0,8925.0,8.882.619.140.625,51726500
2023-04-14,9000.0,9000.0,8950.0,9000.0,89.572.626.953.125,110354200
2023-04-17,9025.0,9050.0,8900.0,9025.0,89.821.435.546.875,83946900
2023-04-18,9050.0,9175.0,9025.0,9125.0,90.816.689.453.125,91178700
2023-04-26,9125.0,9200.0,9000.0,9200.0,91.563.134.765.625,186928200
2023-04-27,9100.0,9175.0,9075.0,9150.0,910.655.078.125,54842400
2023-04-28,9100.0,9125.0,9050.0,9050.0,9.007.025.390.625,145775300
2023-05-02,9100.0,9100.0,8900.0,9050.0,9.007.025.390.625,83645900
2023-05-03,9050.0,9050.0,8875.0,8925.0,8.882.619.140.625,83728800
2023-05-04,8925.0,9025.0,8875.0,9000.0,89.572.626.953.125,67565000
2023-05-05,9000.0,9050.0,8950.0,9000.0,89.572.626.953.125,64815100
2023-05-08,9000.0,9075.0,8950.0,9000.0,89.572.626.953.125,84754500
2023-05-09,8950.0,8975.0,8900.0,8925.0,8.882.619.140.625,40929600
2023-05-10,8925.0,8950.0,8900.0,8925.0,8.882.619.140.625,45322600
2023-05-11,8900.0,8900.0,8800.0,8825.0,878.309.375,81993900
2023-05-12,8750.0,8875.0,8725.0,8800.0,8.758.212.890.625,96525600
2023-05-15,8875.0,8875.0,8725.0,8775.0,87.333.310.546.875,64830300
2023-05-16,8800.0,8825.0,8700.0,8700.0,86.586.875,49497000
2023-05-17,8775.0,8850.0,8750.0,8775.0,87.333.310.546.875,69996100
2023-05-19,8900.0,9000.0,8825.0,9000.0,89.572.626.953.125,123592500
2023-05-22,9000.0,9075.0,8925.0,9000.0,89.572.626.953.125,91000000
2023-05-23,9050.0,9150.0,9025.0,9125.0,90.816.689.453.125,102980500
2023-05-24,9200.0,9200.0,9025.0,9025.0,89.821.435.546.875,77392900
2023-05-25,9100.0,9150.0,9050.0,9050.0,9.007.025.390.625,76325700
2023-05-26,9175.0,9200.0,9100.0,9150.0,910.655.078.125,55675900
2023-05-29,9250.0,9250.0,9075.0,9150.0,910.655.078.125,79148200
2023-05-30,9200.0,9325.0,9150.0,9250.0,92.060.751.953.125,97189500
2023-05-31,9300.0,9325.0,9050.0,9050.0,9.007.025.390.625,722827900
2023-06-05,9150.0,9325.0,9100.0,9200.0,91.563.134.765.625,163535600
2023-06-06,9050.0,9200.0,9050.0,9150.0,910.655.078.125,74872200
2023-06-07,9125.0,9175.0,9075.0,9100.0,90.567.880.859.375,87492200
2023-06-08,9075.0,9125.0,9075.0,9125.0,90.816.689.453.125,53188400
2023-06-09,9175.0,9175.0,9100.0,9100.0,90.567.880.859.375,44632400
2023-06-12,9150.0,9150.0,9100.0,9150.0,910.655.078.125,38082300
2023-06-13,9175.0,9175.0,9100.0,9150.0,910.655.078.125,45552600
2023-06-14,9100.0,9125.0,9050.0,9075.0,903.190.625,72223700
2023-06-15,9100.0,9100.0,9050.0,9050.0,9.007.025.390.625,59073000
2023-06-16,9100.0,9100.0,8975.0,9050.0,9.007.025.390.625,112769400
2023-06-19,9000.0,9050.0,9000.0,9000.0,89.572.626.953.125,32330600
2023-06-20,9025.0,9050.0,8950.0,9050.0,9.007.025.390.625,54990100
2023-06-21,9050.0,9125.0,9000.0,9125.0,90.816.689.453.125,42676300
2023-06-22,9125.0,9150.0,9050.0,9050.0,9.007.025.390.625,48291100
2023-06-23,9025.0,9150.0,9025.0,9050.0,9.007.025.390.625,47813500
2023-06-26,9025.0,9125.0,9025.0,9075.0,903.190.625,36389900
2023-06-27,9050.0,9150.0,9050.0,9150.0,910.655.078.125,36225100
2023-07-03,9025.0,9075.0,9025.0,9075.0,903.190.625,108855900
2023-07-04,9150.0,9150.0,9050.0,9050.0,9.007.025.390.625,35049300
2023-07-05,9050.0,9075.0,9025.0,9050.0,9.007.025.390.625,44609200
2023-07-06,9050.0,9100.0,9025.0,9075.0,903.190.625,52532400
2023-07-07,9025.0,9100.0,9025.0,9025.0,89.821.435.546.875,37641300
2023-07-10,9100.0,9100.0,9050.0,9050.0,9.007.025.390.625,28981500
2023-07-11,9100.0,9100.0,9025.0,9025.0,89.821.435.546.875,43703500
2023-07-12,9075.0,9175.0,9050.0,9175.0,9.131.431.640.625,61566500
2023-07-13,9200.0,9225.0,9125.0,9125.0,90.816.689.453.125,65230900
2023-07-14,9175.0,9200.0,9125.0,9200.0,91.563.134.765.625,55554500
2023-07-17,9200.0,9250.0,9175.0,9175.0,9.131.431.640.625,62550100
2023-07-18,9200.0,9250.0,9100.0,9150.0,910.655.078.125,52924600
2023-07-20,9200.0,9225.0,9125.0,9150.0,910.655.078.125,83476600
2023-07-21,9150.0,9175.0,9125.0,9150.0,910.655.078.125,42667800
2023-07-24,9200.0,9200.0,9100.0,9100.0,90.567.880.859.375,62061200
2023-07-25,9175.0,9300.0,9150.0,9150.0,910.655.078.125,122802700
2023-07-26,9175.0,9350.0,9125.0,9350.0,93.056.005.859.375,113868700
2023-07-27,9400.0,9400.0,9225.0,9225.0,91.811.943.359.375,77848400
2023-07-28,9200.0,9225.0,9125.0,9125.0,90.816.689.453.125,74510200
2023-07-31,9175.0,9200.0,9100.0,9125.0,90.816.689.453.125,80868000
2023-08-01,9175.0,9175.0,9100.0,9125.0,90.816.689.453.125,49756400
2023-08-02,9125.0,9200.0,9125.0,9200.0,91.563.134.765.625,60629900
2023-08-03,9150.0,9300.0,9150.0,9250.0,92.060.751.953.125,64596100
2023-08-04,9250.0,9275.0,9125.0,9150.0,910.655.078.125,52675900
2023-08-07,9150.0,9275.0,9150.0,9275.0,923.095.703.125,55589300
2023-08-08,9275.0,9300.0,9200.0,9200.0,91.563.134.765.625,43373400
2023-08-09,9275.0,9400.0,9250.0,9400.0,935.536.328.125,77056800
2023-08-10,9400.0,9425.0,9350.0,9400.0,935.536.328.125,76738100
2023-08-11,9425.0,9450.0,9375.0,9400.0,935.536.328.125,68898600
2023-08-14,9325.0,9350.0,9225.0,9350.0,93.056.005.859.375,75495400
2023-08-15,9325.0,9375.0,9300.0,9300.0,9.255.837.890.625,59303700
2023-08-16,9275.0,9325.0,9250.0,9300.0,9.255.837.890.625,53440000
2023-08-18,9250.0,9350.0,9250.0,9250.0,92.060.751.953.125,79328900
2023-08-21,9225.0,9250.0,9175.0,9175.0,9.131.431.640.625,73573000
2023-08-22,9150.0,9325.0,9150.0,9300.0,9.255.837.890.625,65664600
2023-08-23,9300.0,9325.0,9275.0,9300.0,9.255.837.890.625,63749800
2023-08-24,9250.0,9325.0,9200.0,9200.0,91.563.134.765.625,53725900
2023-08-25,9200.0,9275.0,9175.0,9275.0,923.095.703.125,50379000
2023-08-28,9250.0,9250.0,9200.0,9200.0,91.563.134.765.625,44423100
2023-08-29,9275.0,9300.0,9200.0,9250.0,92.060.751.953.125,45428500
2023-08-30,9300.0,9300.0,9200.0,9200.0,91.563.134.765.625,56227000
2023-08-31,9200.0,9225.0,9100.0,9175.0,9.131.431.640.625,136107200
2023-09-01,9200.0,9275.0,9175.0,9225.0,91.811.943.359.375,42152700
2023-09-04,9225.0,9275.0,9175.0,9225.0,91.811.943.359.375,40610600
2023-09-05,9250.0,9250.0,9200.0,9225.0,91.811.943.359.375,42007200
2023-09-06,9200.0,9250.0,9150.0,9150.0,910.655.078.125,49318400
2023-09-07,9125.0,9175.0,9100.0,9175.0,9.131.431.640.625,61405200
2023-09-08,9100.0,9150.0,9050.0,9125.0,90.816.689.453.125,80732300
2023-09-11,9075.0,9125.0,9075.0,9125.0,90.816.689.453.125,53155900
2023-09-12,9100.0,9125.0,9075.0,9100.0,90.567.880.859.375,66479000
2023-09-13,9050.0,9075.0,9000.0,9075.0,903.190.625,69490200
2023-09-14,9000.0,9125.0,9000.0,9100.0,90.567.880.859.375,112757900
2023-09-15,9050.0,9100.0,9000.0,9000.0,89.572.626.953.125,121005300
2023-09-18,9050.0,9075.0,9000.0,9000.0,89.572.626.953.125,34272200
2023-09-19,9000.0,9075.0,8975.0,9075.0,903.190.625,33325800
2023-09-20,9125.0,9175.0,9075.0,9150.0,910.655.078.125,54305500
2023-09-21,9125.0,9150.0,9075.0,9125.0,90.816.689.453.125,40607000
2023-09-22,9125.0,9150.0,9075.0,9075.0,903.190.625,42445300
2023-09-25,9075.0,9075.0,9000.0,9000.0,89.572.626.953.125,56132200
2023-09-26,9000.0,9025.0,8950.0,8950.0,8907.5,73544700
2023-09-27,8900.0,9000.0,8875.0,8875.0,88.328.564.453.125,84345000
2023-09-29,8825.0,8900.0,8825.0,8825.0,878.309.375,118960000
2023-10-02,8900.0,9100.0,8875.0,9075.0,903.190.625,93663000
2023-10-03,9075.0,9200.0,9025.0,9200.0,91.563.134.765.625,98380200
2023-10-04,9200.0,9250.0,9125.0,9200.0,91.563.134.765.625,112582800
2023-10-05,9200.0,9200.0,9075.0,9075.0,903.190.625,72855700
2023-10-06,9100.0,9100.0,9025.0,9025.0,89.821.435.546.875,53344400
2023-10-09,9025.0,9125.0,9025.0,9050.0,9.007.025.390.625,43774500
2023-10-10,9000.0,9000.0,8925.0,8925.0,8.882.619.140.625,71966100
2023-10-11,8925.0,9025.0,8925.0,8925.0,8.882.619.140.625,84305800
2023-10-12,9000.0,9100.0,9000.0,9050.0,9.007.025.390.625,71064500
2023-10-13,9100.0,9125.0,9025.0,9075.0,903.190.625,62941800
2023-10-16,9125.0,9125.0,9050.0,9100.0,90.567.880.859.375,29429200
2023-10-17,9050.0,9075.0,8950.0,8950.0,8907.5,59606000
2023-10-18,8925.0,8950.0,8850.0,8850.0,8.807.974.609.375,50919200
2023-10-19,8825.0,8850.0,8750.0,8750.0,87.084.501.953.125,89509700
2023-10-20,8725.0,9025.0,8725.0,8975.0,89.323.818.359.375,64554500
2023-10-23,8875.0,8925.0,8850.0,8850.0,8.807.974.609.375,50633500
2023-10-24,8775.0,8875.0,8775.0,8775.0,87.333.310.546.875,76963200
2023-10-25,8825.0,8925.0,8825.0,8875.0,88.328.564.453.125,54748400
2023-10-26,8925.0,8950.0,8725.0,8725.0,8.683.568.359.375,63199400
2023-10-27,8725.0,8800.0,8700.0,8700.0,86.586.875,52450700
2023-10-30,8700.0,8850.0,8700.0,8850.0,8.807.974.609.375,51958200
2023-10-31,8800.0,8825.0,8725.0,8750.0,87.084.501.953.125,64907600
2023-11-01,8750.0,8775.0,8600.0,8600.0,8.559.162.109.375,67027600
2023-11-02,8725.0,8900.0,8725.0,8850.0,8.807.974.609.375,56050900
2023-11-03,8925.0,8950.0,8850.0,8900.0,88.577.373.046.875,60414100
2023-11-06,8975.0,9050.0,8950.0,9050.0,9.007.025.390.625,84994200
2023-11-07,9000.0,9025.0,8900.0,8975.0,89.323.818.359.375,60648200
2023-11-08,8950.0,9000.0,8900.0,9000.0,89.572.626.953.125,31829300
2023-11-09,8900.0,9050.0,8900.0,9000.0,89.572.626.953.125,46076800
2023-11-10,8950.0,9000.0,8825.0,8825.0,878.309.375,50754600
2023-11-13,8875.0,8925.0,8850.0,8875.0,88.328.564.453.125,20827700
2023-11-14,8900.0,8950.0,8875.0,8925.0,8.882.619.140.625,37195700
2023-11-15,8975.0,9050.0,8950.0,9050.0,9.007.025.390.625,84977900
2023-11-16,9050.0,9075.0,8950.0,9075.0,903.190.625,48714300
2023-11-17,9025.0,9075.0,8975.0,9075.0,903.190.625,57050500
2023-11-20,8975.0,9025.0,8875.0,8875.0,88.328.564.453.125,49216000
2023-11-21,8825.0,8900.0,8775.0,8775.0,87.333.310.546.875,107614800
2023-11-22,8775.0,8875.0,8775.0,8875.0,88.328.564.453.125,40364800
2023-11-23,8850.0,8975.0,8850.0,8925.0,8.882.619.140.625,55542100
2023-11-24,8925.0,8975.0,8900.0,8925.0,8.882.619.140.625,43631900
2023-11-27,8900.0,8950.0,8875.0,8875.0,88.328.564.453.125,35679000
2023-11-28,8875.0,8950.0,8850.0,8875.0,88.328.564.453.125,69070600
2023-11-29,8900.0,8950.0,8900.0,8900.0,88.577.373.046.875,54715600
2023-11-30,8925.0,8975.0,8900.0,8975.0,89.323.818.359.375,205312100
2023-12-01,8925.0,8975.0,8900.0,8950.0,8907.5,80566400
2023-12-04,8950.0,9025.0,8925.0,8925.0,8925.0,54747400
2023-12-05,8950.0,8950.0,8825.0,8900.0,8900.0,94363900
2023-12-06,8850.0,8950.0,8800.0,8800.0,8800.0,81852800
2023-12-07,8750.0,8825.0,8725.0,8825.0,8825.0,91322500
2023-12-08,8800.0,8850.0,8750.0,8750.0,8750.0,43891600
2023-12-11,8675.0,8775.0,8675.0,8750.0,8750.0,78642800
2023-12-12,8700.0,8750.0,8700.0,8700.0,8700.0,87589300
2023-12-13,8700.0,8750.0,8675.0,8675.0,8675.0,51560500
2023-12-14,8775.0,9050.0,8750.0,9050.0,9050.0,115332800
2023-12-15,9125.0,9225.0,9075.0,9225.0,9225.0,275013500
2023-12-18,9200.0,9225.0,9150.0,9200.0,9200.0,111712200
2023-12-19,9125.0,9250.0,9125.0,9250.0,9250.0,65174500
2023-12-20,9250.0,9300.0,9225.0,9300.0,9300.0,72938100
2023-12-21,9300.0,9325.0,9250.0,9325.0,9325.0,88116700
2023-12-22,9275.0,9350.0,9275.0,9325.0,9325.0,64449600
2023-12-27,9375.0,9400.0,9325.0,9375.0,9375.0,64464700
2023-12-28,9325.0,9425.0,9325.0,9400.0,9400.0,70184600
2023-12-29,9425.0,9450.0,9350.0,9400.0,9400.0,79903400
2024-01-02,9400.0,9425.0,9350.0,9425.0,9425.0,30545200
2024-01-03,9425.0,9425.0,9325.0,9350.0,9350.0,34603300
2024-01-04,9400.0,9475.0,9375.0,9475.0,9475.0,56501800
